id	name	formula	similarity	smiles	inchi	inchikey2D	score	xlogp	links
800	null	C26H32O12	0.5799317525913195	COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC5C(C(C(C(O5)CO)O)O)O)O)OC)O	InChI=1S/C26H32O12/c1-33-16-5-11(3-4-15(16)28)24-13-9-36-25(14(13)10-35-24)12-6-17(34-2)20(29)18(7-12)37-26-23(32)22(31)21(30)19(8-27)38-26/h3-7,13-14,19,21-32H,8-10H2,1-2H3	ULLMKWSLKORCBE	-192.32635052280804	0.100000001	PubChem:(101128590)
801	beta-Methylmalate	C5H8O5	0.5475331644949271	CC(C(C(=O)O)O)C(=O)O	InChI=1S/C5H8O5/c1-2(4(7)8)3(6)5(9)10/h2-3,6H,1H3,(H,7,8)(H,9,10)	NPYQJIHHTGFBLN	-64.33135522567618	-0.800000012	PubChem:(558882, 440889, 440891, 440892, 3013918, 14325352, 20656992, 45266666, 88272675, 88943144, 129295849); MeSH:(558882); HMDB:(62739); CHEBI:(87810, 25312, 28456, 27736, 58511, 50787, 27394); KEGG:(C06031, C06029, C06032); Biocyc:(CPD-7066); ZINC bio:(ZINC00895984, ZINC00895986, ZINC00895988, ZINC13517679); Plantcyc:(CPD-7066); COCONUT:(CNP0082284, CNP0389403); PubMed:(null); YMDB Mine:(null); PubChem class - bio and metabolites:(null); EcoCyc Mine:(null); PubChem class - safety and toxic:(null)
802	allarate	C6H10O8	0.707367137506792	C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O	InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4,7-10H,(H,11,12)(H,13,14)	DSLZVSRJTYRBFB	-27.353483122947054	-2.82325983	PubChem:(607, 33037, 101780, 3037071, 3037582, 4410041, 7057970, 6101658, 5288393, 5459845, 5460673, 6857454, 6857450, 6857451, 6857455, 6857566, 6857567, 6992108, 10889181, 15970963, 11988274, 11988282, 11988287, 11988288, 22885518, 25137860, 25137861, 24755503, 44123397, 71774711, 89222741, 91003157, 101549288, 101549290, 101549292, 129144963, 135373030, 137327186, 137330840); MeSH:(607, 33037, 3037582, 6101658, 6857566, 11988287, 25137860); HMDB:(639, 663, 29881); KNApSAcK:(51648); CHEBI:(21100, 21398, 37546, 16002, 22285, 21332, 37571, 37547, 21397, 47537, 21041, 21040, 21101, 37535, 35390, 37536, 21049, 30612, 21359, 16537, 30852, 21333); KEGG:(C00818, C21088, C00879); HSDB:(526-99-8); Biocyc:(CPD0-1090, CPD0-1092, CPD-17461, D-GALACTARATE, D-GLUCARATE); ZINC bio:(ZINC01532740, ZINC01549593, ZINC03581021, ZINC03860635, ZINC03940374, ZINC05783661, ZINC08551223, ZINC12359024, ZINC12405009, ZINC13310995, ZINC13533920); Natural Products:(UNPD73187, UNPD121423); Plantcyc:(CPD0-1090, D-GLUCARATE, D-GALACTARATE); NORMAN:(NS00010082); SuperNatural:(SN00013710, SN00158077, SN00240147, SN00281681, SN00320419); COCONUT:(CNP0082930, CNP0223776); additional:(null); PubMed:(null); YMDB Mine:(null); PubChem class - bio and metabolites:(null); PubChem class - safety and toxic:(null); Training Set:(null)
803	null	C37H46O16	0.5560053170672699	COC1=CC(=CC(=C1OC(CO)C(C2=CC(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC)O)OC)C4C5COCC5C(O4)C6=CC(=C(C=C6)O)OC	InChI=1S/C37H46O16/c1-45-24-10-18(5-7-22(24)40)34-20-15-49-16-21(20)35(53-34)19-11-26(47-3)36(27(12-19)48-4)50-28(13-38)30(41)17-6-8-23(25(9-17)46-2)51-37-33(44)32(43)31(42)29(14-39)52-37/h5-12,20-21,28-35,37-44H,13-16H2,1-4H3	BRQYJHIEKGIPFQ	-248.28729306521618	0.600000024	PubChem:(101937513, 101937516)
804	null	C15H22O10	0.6236164264368792	CC1=C(C(C2(C1C(OC=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O)O	InChI=1S/C15H22O10/c1-5-7-13(23-3-2-15(7,22)12(21)8(5)17)25-14-11(20)10(19)9(18)6(4-16)24-14/h2-3,6-7,9-14,16-22H,4H2,1H3	NLNZCJLAXHFCCN	-134.10495336377784	-2.59451389	KEGG Mine:(null)
806	2-Phenylethyl beta-primeveroside	C19H28O10	0.6527170171998391	C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCCC3=CC=CC=C3)O)O)O)O)O)O	InChI=1S/C19H28O10/c20-11-8-27-18(16(24)13(11)21)28-9-12-14(22)15(23)17(25)19(29-12)26-7-6-10-4-2-1-3-5-10/h1-5,11-25H,6-9H2	ZRGXCWYRIBRSQA	-73.49365693778175	-2.20000005	PubChem:(131129, 14704521, 52325692, 52325693, 52325694, 52325695, 101714791, 102397351, 124905186, 124905187, 124905188, 124905189); MeSH:(131129); HMDB:(41274); KNApSAcK:(36505); CHEBI:(136550); Biocyc:(CPD-14735); ZINC bio:(ZINC49600052, ZINC49600055, ZINC49600056, ZINC49600058); Natural Products:(UNPD101197, UNPD125865); Plantcyc:(CPD-14735); SuperNatural:(SN00039260, SN00240283, SN00039263, SN00039262, SN00298801, SN00039261); COCONUT:(CNP0148741); additional:(null); PubMed:(null); PubChem class - bio and metabolites:(null); Training Set:(null)
807	2'',4,4'',6-Tetramethoxychalcone	C19H20O5	0.41528602941453574	COC1=CC(=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)OC)OC)OC	InChI=1S/C19H20O5/c1-21-14-7-5-13(18(11-14)23-3)6-10-17(20)16-9-8-15(22-2)12-19(16)24-4/h5-12H,1-4H3	SSDJNESHQBSBBC	-183.58532389627422	3.5999999	PubChem:(2841162, 5720640); ZINC bio:(ZINC03997984); Natural Products:(UNPD177503, UNPD225184); SuperNatural:(SN00065197); COCONUT:(CNP0230820); additional:(null); PubMed:(null)
808	Benzoic acid, 2,4-dihydroxy-5-methyl-, methyl ester	C9H10O4	0.4915137112915085	CC1=CC(=C(C=C1O)O)C(=O)OC	InChI=1S/C9H10O4/c1-5-3-6(9(12)13-2)8(11)4-7(5)10/h3-4,10-11H,1-2H3	ADAYLBXFCVGNKY	-133.81701349319508	2.0	PubChem:(14289197); MeSH:(14289197); PubMed:(null)
809	null	C25H32O14	0.5530012843714446	CC(=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC(=C(C=C3)O)O)O	InChI=1S/C25H32O14/c1-11(27)19-13(8-18(30)36-6-5-12-3-4-15(28)16(29)7-12)14(23(34)35-2)10-37-24(19)39-25-22(33)21(32)20(31)17(9-26)38-25/h3-4,7,10,13,17,20-22,24-29,31-33H,5-6,8-9H2,1-2H3	XCSOJKZJGFFJOE	-264.18019365220954	-0.18274048	KEGG Mine:(null)
810	(2R,3R,4R,5R,6S)-2,3,5,6-tetrahydroxy-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyheptanoate	C13H24O12	0.6505891939505888	CC(C(C(C(C(C(=O)O)O)O)OC1C(C(C(C(O1)CO)O)O)O)O)O	InChI=1S/C13H24O12/c1-3(15)5(16)11(8(19)9(20)12(22)23)25-13-10(21)7(18)6(17)4(2-14)24-13/h3-11,13-21H,2H2,1H3,(H,22,23)	FPEDBHRJVAORTM	-86.20102903609927	-4.5	PubChem:(2723911, 7156915, 7156916, 7156917, 7156918)
811	null	C37H46O16	0.549224923421574	COC1=CC(=CC(=C1OC(CO)C(C2=CC(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC)O)OC)C4C5COCC5C(O4)C6=CC(=C(C=C6)O)OC	InChI=1S/C37H46O16/c1-45-24-10-18(5-7-22(24)40)34-20-15-49-16-21(20)35(53-34)19-11-26(47-3)36(27(12-19)48-4)50-28(13-38)30(41)17-6-8-23(25(9-17)46-2)51-37-33(44)32(43)31(42)29(14-39)52-37/h5-12,20-21,28-35,37-44H,13-16H2,1-4H3	BRQYJHIEKGIPFQ	-271.08311239476313	0.600000024	PubChem:(101937513, 101937516)
812	null	C20H26O9	0.40480726625806535	C1C2C(C3COC(C1O2)O3)OC4C(C(C(C(O4)CO)O)O)OCC5=CC=CC=C5	InChI=1S/C20H26O9/c21-7-13-15(22)16(23)18(24-8-10-4-2-1-3-5-10)20(27-13)29-17-11-6-12(26-11)19-25-9-14(17)28-19/h1-5,11-23H,6-9H2	CNYZUNNMDSWLNP	-295.599511908433	-0.400000006	PubChem:(137434672)
814	null	C6H8N6O2	0.5596415454725943	CN1C2=C(C(=O)N(C(=N2)N)N)NC1=O	InChI=1S/C6H8N6O2/c1-11-3-2(9-6(11)14)4(13)12(8)5(7)10-3/h8H2,1H3,(H2,7,10)(H,9,14)	PJBLMBIBADJYDU	-104.12558799789369	-2.5999999	PubChem:(119097987)
815	null	C11H10O4	0.5200575072503129	CC(C1=CC2=C(C=C(C=C2)O)OC1=O)O	InChI=1S/C11H10O4/c1-6(12)9-4-7-2-3-8(13)5-10(7)15-11(9)14/h2-6,12-13H,1H3	JBQSQUKUWGTDQM	-159.9534951595935	1.60000002	PubChem:(130113644)
816	null	C22H26O15	0.3159663247134759	CC1CCCC(C1(C(=O)O)C(=O)O)(C(=O)O)C(=O)OC(=O)C2(CCCC(C2(C(=O)O)C(=O)O)C)C(=O)O	InChI=1S/C22H26O15/c1-9-5-3-7-19(11(23)24,21(9,13(27)28)14(29)30)17(35)37-18(36)20(12(25)26)8-4-6-10(2)22(20,15(31)32)16(33)34/h9-10H,3-8H2,1-2H3,(H,23,24)(H,25,26)(H,27,28)(H,29,30)(H,31,32)(H,33,34)	ZLVALZYVSYGQLU	-338.20121767986495	1.20000005	PubChem:(87793160)
817	null	C26H36O15	0.4604719323878476	CC1CCC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)COC(=O)C)OC(=O)C)OC(=O)C)OC(CC(=O)O)O	InChI=1S/C26H36O15/c1-11-6-7-15-16(24(33)34-5)9-36-25(20(11)15)41-26-23(40-19(32)8-18(30)31)22(38-14(4)29)21(37-13(3)28)17(39-26)10-35-12(2)27/h9,11,15,17,19-23,25-26,32H,6-8,10H2,1-5H3,(H,30,31)	UFRTUEMYINXDKY	-201.7494000991178	0.418394655	KEGG Mine:(null)
818	null	C23H36O15	0.4314030843101799	CC(=O)OCCCC1C(C(C(C(O1)COC(=O)C)OC2C(C(C(C(O2)COC(=O)C)O)O)O)O)OC(=O)C	InChI=1S/C23H36O15/c1-10(24)32-7-5-6-14-21(35-13(4)27)20(31)22(16(36-14)9-34-12(3)26)38-23-19(30)18(29)17(28)15(37-23)8-33-11(2)25/h14-23,28-31H,5-9H2,1-4H3	ACBJBSNKULDYFJ	-283.9116949301922	-2.4000001	PubChem:(123382025)
819	null	C3HN2O5P	0.27327210061302176	C1(=O)C(=NC(=O)N1)O[P+](=O)O	InChI=1S/C3N2O5P/c6-1-2(10-11(8)9)5-3(7)4-1/q-1/p+2	FCEADCMVPKOWLG	-204.20629073371214	-0.899999976	PubChem:(67786983)
820	null	C39H27N3O4	0.3858897351831535	COC1=CC(=C(C=C1C#CC2=CC=CC=N2)OC)C#CC3=NC(=CC=C3)C#CC4=C(C=C(C(=C4)OC)C#CC5=CC=CC=N5)OC	InChI=1S/C39H27N3O4/c1-43-36-26-30(38(45-3)24-28(36)14-18-32-10-5-7-22-40-32)16-20-34-12-9-13-35(42-34)21-17-31-27-37(44-2)29(25-39(31)46-4)15-19-33-11-6-8-23-41-33/h5-13,22-27H,1-4H3	YBOUEKJMEMCBRH	-261.66550903711374	6.80000019	PubChem:(86089213)
821	null	C21H28O13	0.6018210990789378	CC(C(=CC1(C=CC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)C(=O)O)O	InChI=1S/C21H28O13/c1-8(23)10(17(27)28)5-21(30)4-3-9-11(18(29)31-2)7-32-19(13(9)21)34-20-16(26)15(25)14(24)12(6-22)33-20/h3-5,7-9,12-16,19-20,22-26,30H,6H2,1-2H3,(H,27,28)	JPQISIMHDQWVNZ	-187.45264641533367	-2.22432566	KEGG Mine:(null)
822	N-[3-(acetamidocarbamoyl)-6-benzyl-5,7-dihydro-4H-thieno[2,3-c]pyridin-2-yl]-4-[bis(2-methoxyethyl)sulfamoyl]benzamide	C30H37N5O7S2	0.37320241258445186	CC(=O)NNC(=O)C1=C(SC2=C1CCN(C2)CC3=CC=CC=C3)NC(=O)C4=CC=C(C=C4)S(=O)(=O)N(CCOC)CCOC	InChI=1S/C30H37N5O7S2/c1-21(36)32-33-29(38)27-25-13-14-34(19-22-7-5-4-6-8-22)20-26(25)43-30(27)31-28(37)23-9-11-24(12-10-23)44(39,40)35(15-17-41-2)16-18-42-3/h4-12H,13-20H2,1-3H3,(H,31,37)(H,32,36)(H,33,38)	PHWHMSLBYSWDDL	-267.7731761487771	2.4000001	PubChem:(3586551)
823	mannosylglycerate	C9H16O9	0.62604110593218	C(C1C(C(C(C(O1)OC(CO)C(=O)O)O)O)O)O	InChI=1S/C9H16O9/c10-1-3-5(12)6(13)7(14)9(17-3)18-4(2-11)8(15)16/h3-7,9-14H,1-2H2,(H,15,16)	DDXCFDOPXBPUJC	-90.36661889836036	-3.0999999	PubChem:(656416, 443262, 5460194, 9814004, 25202898, 46199512, 46199513, 46878394, 53262367, 57605158, 57605159, 70890994, 71312248, 91200610, 101926806, 134610731, 134610738, 134610742, 135130451, 135130452, 135130461, 135130469, 135134726, 135134729); MeSH:(443262, 5460194, 46878394, 101926806); CHEBI:(15847, 62510, 62509, 57541, 141585); KEGG:(C19792, C11544); Biocyc:(CPD-9190, 2-O-ALPHA-MANNOSYL-D-GLYCERATE); Natural Products:(UNPD156756, UNPD164446, UNPD181506, UNPD116056); Plantcyc:(2-O-ALPHA-MANNOSYL-D-GLYCERATE, CPD-9190); SuperNatural:(SN00313803, SN00311515, SN00243208, SN00317509); COCONUT:(CNP0103360, CNP0224061); PubChem class - bio and metabolites:(null); PubMed:(null)
824	null	C6H10O3	0.5065821573118822	[CH]CCCC(C(=O)O)O	InChI=1S/C6H10O3/c1-2-3-4-5(7)6(8)9/h1,5,7H,2-4H2,(H,8,9)	IWPSBEQHKNSWCV	-82.05919206858938	1.0	PubChem:(59317503)
825	null	C8H18NO4PS	0.3288171977865213	CCOC(=S)N(C(C)C)P(=O)(O)OCC	InChI=1S/C8H18NO4PS/c1-5-12-8(15)9(7(3)4)14(10,11)13-6-2/h7H,5-6H2,1-4H3,(H,10,11)	XRFCUJZRJWNEOK	-205.98279667694126	1.20000005	PubChem:(88656294)
826	null	C11H12O4	0.46858521647118895	COC1=CC(=C(C(=C1)OC)C=C=O)OC	InChI=1S/C11H12O4/c1-13-8-6-10(14-2)9(4-5-12)11(7-8)15-3/h4,6-7H,1-3H3	AFNSOUNNBNUUES	-152.04952174573114	2.29999995	PubChem:(101030701)
827	null	C9H12O4	0.4133997324717795	CC1=CC(C(C=C1C)(C(=O)O)O)O	InChI=1S/C9H12O4/c1-5-3-7(10)9(13,8(11)12)4-6(5)2/h3-4,7,10,13H,1-2H3,(H,11,12)	PMNXWNNHRTVSJA	-135.79756281490265	-0.0471317247	KEGG Mine:(null)
828	null	C30H34O10	0.5111890767895786	COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC(CO)C(C5=CC(=C(C=C5)O)OC)O)OC)O	InChI=1S/C30H34O10/c1-35-24-10-16(4-7-21(24)32)28(34)27(13-31)40-23-9-6-18(12-26(23)37-3)30-20-15-38-29(19(20)14-39-30)17-5-8-22(33)25(11-17)36-2/h4-12,19-20,27-34H,13-15H2,1-3H3	BHSZKNVSUGNCQG	-227.4511320886171	2.95219493	Natural Products:(UNPD115903); SuperNatural:(SN00343136); COCONUT:(CNP0172915)
829	[(3R,4R)-2-acetyloxy-3,6-dihydroxy-7-oxabicyclo[2.2.1]heptan-5-yl] acetate	C10H14O7	0.39028955390379316	CC(=O)OC1C(C2C(C(C1O2)O)OC(=O)C)O	InChI=1S/C10H14O7/c1-3(11)15-7-5(13)10-8(16-4(2)12)6(14)9(7)17-10/h5-10,13-14H,1-2H3	QNLNRSQYERNYGK	-185.99314013415696	-1.60000002	PubChem:(60107245)
831	bmse010057	C22H26O8	0.5958710846243853	COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC	InChI=1S/C22H26O8/c1-25-15-5-11(6-16(26-2)19(15)23)21-13-9-30-22(14(13)10-29-21)12-7-17(27-3)20(24)18(8-12)28-4/h5-8,13-14,21-24H,9-10H2,1-4H3	KOWMJRJXZMEZLD	-143.96368468514927	2.20000005	PubChem:(100067, 332426, 443023, 10669690, 12309694, 12309695, 9909921, 11604108, 11796268, 59871518, 89843520, 101663451, 101757722, 124300896, 126970062, 138724323, 137705951); MeSH:(100067, 332426, 443023); HMDB:(38928); KNApSAcK:(627); CHEBI:(47, 49212, 49211); KEGG:(C10889); Biocyc:(CPD-20972, CPD-20971); ZINC bio:(ZINC04098933, ZINC05665087); Natural Products:(UNPD112709, UNPD123867, UNPD88499, UNPD36480, UNPD183104, UNPD119036, UNPD188051, UNPD167251, UNPD173632); SuperNatural:(SN00370481, SN00388209, SN00389791, SN00007005, SN00333532, SN00360844, SN00013587, SN00143308, SN00358686); COCONUT:(CNP0249408); additional:(null); PubMed:(null); PubChem class - bio and metabolites:(null); Training Set:(null)
832	null	C3HN2O5P	0.2726834018424113	C1(=O)C(=NC(=O)N1)O[P+](=O)O	InChI=1S/C3N2O5P/c6-1-2(10-11(8)9)5-3(7)4-1/q-1/p+2	FCEADCMVPKOWLG	-204.0960594161896	-0.899999976	PubChem:(67786983)
834	Dehydromucate	C6H4O5	0.6013599215642804	C1=C(OC(=C1)C(=O)O)C(=O)O	InChI=1S/C6H4O5/c7-5(8)3-1-2-4(11-3)6(9)10/h1-2H,(H,7,8)(H,9,10)	CHTHALBTIRVDBM	-52.72591923037755	0.699999988	PubChem:(76720, 20325160); MeSH:(76720); HMDB:(4812); CHEBI:(84212, 83389); KEGG:(C20450); Biocyc:(CPD-14105); ZINC bio:(ZINC01672226); Natural Products:(UNPD138569); NORMAN:(NS00006168); SuperNatural:(SN00298900); COCONUT:(CNP0212337); additional:(null); PubMed:(null); PubChem class - bio and metabolites:(null); PubChem class - safety and toxic:(null); Training Set:(null)
835	null	C25H32O14	0.6133923752633795	CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC(=C(C=C3O)O)O	InChI=1S/C25H32O14/c1-3-12-13(7-19(30)36-5-4-11-6-16(28)17(29)8-15(11)27)14(23(34)35-2)10-37-24(12)39-25-22(33)21(32)20(31)18(9-26)38-25/h3,6,8,10,13,18,20-22,24-29,31-33H,4-5,7,9H2,1-2H3	FTKROEJOITWNOX	-236.82844467204268	-0.15437597	KEGG Mine:(null)
837	null	C15H26O7	0.4834515001071063	CCCCCCCC(=O)OCC(COC(=O)CCC(=O)O)O	InChI=1S/C15H26O7/c1-2-3-4-5-6-7-14(19)21-10-12(16)11-22-15(20)9-8-13(17)18/h12,16H,2-11H2,1H3,(H,17,18)	CTCQOBLZZPYXKF	-190.53183727350657	1.79999995	PubChem:(101278555)
838	null	C33H46O19	0.4859996132569639	CC1C(CC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)OC(=O)C4=COC(C(C4CC=O)C=C)OC5C(C(C(C(O5)CO)O)O)O	InChI=1S/C33H46O19/c1-4-13-14(5-6-34)16(10-46-30(13)51-32-26(41)24(39)22(37)19(8-35)49-32)29(44)48-18-7-15-17(28(43)45-3)11-47-31(21(15)12(18)2)52-33-27(42)25(40)23(38)20(9-36)50-33/h4,6,10-15,18-27,30-33,35-42H,1,5,7-9H2,2-3H3	GXXXVFMBJGIYPK	-322.9122951586001	-2.5	PubChem:(12302406, 101614437); KNApSAcK:(10743); Natural Products:(UNPD123767, UNPD131276); COCONUT:(CNP0189580)
839	10-OH-capric acid	C10H20O3	0.6559165890088808	C(CCCCC(=O)O)CCCCO	InChI=1S/C10H20O3/c11-9-7-5-3-1-2-4-6-8-10(12)13/h11H,1-9H2,(H,12,13)	YJCJVMMDTBEITC	-43.3982051777836	2.51870346	PubChem:(74300, 6991989, 129776635); MeSH:(74300); CHEBI:(17409, 11305); KEGG:(C02774); Biocyc:(10-HYDROXYDECANOATE); ZINC bio:(ZINC01529517); Natural Products:(UNPD164188); Plantcyc:(10-HYDROXYDECANOATE); NORMAN:(NS00014774); SuperNatural:(SN00280916); COCONUT:(CNP0294307); PubMed:(null); YMDB Mine:(null); PubChem class - bio and metabolites:(null); EcoCyc Mine:(null); PubChem class - safety and toxic:(null); Training Set:(null)
840	garcimangosone D	C19H20O9	0.5287247483747642	C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2OC3C(C(C(C(O3)CO)O)O)O)O)O	InChI=1S/C19H20O9/c20-8-13-16(24)17(25)18(26)19(28-13)27-12-7-10(21)6-11(22)14(12)15(23)9-4-2-1-3-5-9/h1-7,13,16-22,24-26H,8H2	CCXXIROIENJKKR	-201.12139087488305	0.210823879	PubChem:(11003703, 85362951, 101130544); MeSH:(11003703, 85362951, 101130544); HMDB:(38066); KNApSAcK:(42535); ZINC bio:(ZINC31162312); Natural Products:(UNPD51867, UNPD46723); SuperNatural:(SN00386061, SN00029315); COCONUT:(CNP0127653); PubChem class - bio and metabolites:(null); Training Set:(null); PubMed:(null)
841	null	C8H10O4	0.4384890112303778	C1=CC(=CC(C1O)C(=O)O)CO	InChI=1S/C8H10O4/c9-4-5-1-2-7(10)6(3-5)8(11)12/h1-3,6-7,9-10H,4H2,(H,11,12)	NLZLKCGAFIRSML	-130.31545614989034	-0.5	PubChem:(89318782)
842	null	C19H26O12	0.5286527101222925	C1=CC=C(C=C1)C(=O)OC2C(C(C(C(O2)CO)O)OC3C(C(C(C(O3)CO)O)O)O)O	InChI=1S/C19H26O12/c20-6-9-11(22)13(24)14(25)18(28-9)30-16-12(23)10(7-21)29-19(15(16)26)31-17(27)8-4-2-1-3-5-8/h1-5,9-16,18-26H,6-7H2	BVHGZMDMKSTTIY	-179.55910208900002	-2.0	PubChem:(70103876)
843	null	C20H28O13	0.5700712270080952	COC(=O)C1=CC=CC=C1OC2C(C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CO)O)O)O	InChI=1S/C20H28O13/c1-29-18(28)8-4-2-3-5-9(8)30-20-17(15(26)13(24)11(7-22)32-20)33-19-16(27)14(25)12(23)10(6-21)31-19/h2-5,10-17,19-27H,6-7H2,1H3	ODCNKEMIHFGVCO	-171.09579212729443	-2.0	PubChem:(57509350); ZINC bio:(ZINC72320034, ZINC72320035, ZINC72320036, ZINC72320037); SuperNatural:(SN00041592, SN00041591, SN00041594, SN00041593); COCONUT:(CNP0047302); Training Set:(null)
844	2-hydroxy-3-oxooctanoic acid	C8H14O4	0.5600945174439144	CCCCCC(=O)C(C(=O)O)O	InChI=1S/C8H14O4/c1-2-3-4-5-6(9)7(10)8(11)12/h7,10H,2-5H2,1H3,(H,11,12)	NNBSQHCEAPXZGV	-77.88234602671326	1.0	PubChem:(22760311)
845	null	C12H18N2O3S2	0.3254114040664279	CC1=C(SC(=N1)C)CC(=O)N(C)C2CCS(=O)(=O)C2	InChI=1S/C12H18N2O3S2/c1-8-11(18-9(2)13-8)6-12(15)14(3)10-4-5-19(16,17)7-10/h10H,4-7H2,1-3H3	WXVGTSKSRGWPCD	-242.23847170496663	0.800000012	PubChem:(110648612)
846	Heriguard	C16H18O9	0.774812348649051	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)	CWVRJTMFETXNAD	-91.0550526084025	-0.400000006	PubChem:(9476, 73081, 91492, 1794424, 1794425, 1794426, 1794427, 348159, 7003561, 7067332, 7067333, 7067334, 7067335, 5280633, 5282098, 5315832, 5318529, 6353336, 6436237, 6537496, 6574999, 6575000, 6604240, 6604619, 6875767, 12310829, 12310830, 12310831, 9998242, 11870307, 11870308, 11870309, 11870310, 16757870, 26297970, 25210304, 24207715, 25244622, 25789091, 44135450, 44426057, 51136363, 53744398, 57476659, 60074140, 58545420, 59400402, 58877657, 68047465, 68056103, 70639896, 71314735, 71314736, 75360770, 76319361, 89007322, 90714044, 89043351, 89049934, 90057486, 90835443, 90933851, 92448125, 89360385, 91150816, 94854309, 89953037, 102053183, 123134024, 123773323, 123426002, 123802666, 129010242, 131707983, 134694233, 134725522, 134298658, 139557019); MeSH:(73081, 348159, 1794427, 5280633, 5315832, 6436237, 12310829); HMDB:(3164, 29278, 32849, 40690); KNApSAcK:(49091); CHEBI:(16384, 16112, 143036, 139434, 57644, 57754, 143538, 75489, 95271); KEGG:(C00852, C17147); Biocyc:(CAFFEOYLQUINATE); ZINC bio:(ZINC01532490, ZINC01532763, ZINC01599733, ZINC02138728, ZINC03947475, ZINC03947476, ZINC04096248, ZINC04102407, ZINC05567588, ZINC12153524, ZINC13508092, ZINC17263588, ZINC27644079); Natural Products:(UNPD19126, UNPD135177, UNPD226240, UNPD33682, UNPD182361, UNPD224133, UNPD224611, UNPD127950, UNPD209950, UNPD85158, UNPD230482, UNPD129293, UNPD222004, UNPD209933, UNPD163715, UNPD207559, UNPD207630, UNPD109307, UNPD187115, UNPD207560, UNPD98798, UNPD211502, UNPD211484, UNPD35448, UNPD118510, UNPD107088, UNPD11387, UNPD105351, UNPD106185, UNPD76313, UNPD24385); Plantcyc:(CAFFEOYLQUINATE); NORMAN:(NS00015066); SuperNatural:(SN00282142, SN00177844, SN00134926, SN00272998, SN00387708, SN00156132, SN00156298, SN00383487, SN00354548, SN00243784, SN00286759, SN00161467, SN00133578, SN00287762, SN00358540, SN00002781, SN00158572, SN00379641, SN00344288, SN00285739, SN00158497, SN00348645, SN00380369, SN00256471, SN00050532, SN00307664, SN00006879, SN00037353); COCONUT:(CNP0148557, CNP0182857); additional:(null); PubMed:(null); PubChem class - bio and metabolites:(null); PubChem class - safety and toxic:(null); Training Set:(null); PubChem class - drug:(null)
847	null	C33H44O18	0.614617196268736	COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)O)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)OC6C(C(C(C(O6)CO)O)O)O)OC	InChI=1S/C33H44O18/c1-43-17-5-12(4-16(36)30(17)50-32-26(41)24(39)22(37)20(8-34)48-32)28-14-10-47-29(15(14)11-46-28)13-6-18(44-2)31(19(7-13)45-3)51-33-27(42)25(40)23(38)21(9-35)49-33/h4-7,14-15,20-29,32-42H,8-11H2,1-3H3	BIMXHOJSGUYNBI	-184.65465034764225	-1.64536488	KEGG Mine:(null)
848	[2-[(2S,3R,4S,5S,6R)-3-benzoyloxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl 2-hydroxybenzoate	C27H26O10	0.5182941851632162	C1=CC=C(C=C1)C(=O)OC2C(C(C(OC2OC3=CC=CC=C3COC(=O)C4=CC=CC=C4O)CO)O)O	InChI=1S/C27H26O10/c28-14-21-22(30)23(31)24(37-25(32)16-8-2-1-3-9-16)27(36-21)35-20-13-7-4-10-17(20)15-34-26(33)18-11-5-6-12-19(18)29/h1-13,21-24,27-31H,14-15H2	JSOJADDRNFFUCP	-232.62364500644333	3.5	PubChem:(21578031); Natural Products:(UNPD89289, UNPD180330); SuperNatural:(SN00256952); COCONUT:(CNP0151325)
